,aX,aY,aZ,gX,gY,gZ
19844,-9.352,-0.871,-0.589,0.116,0.151,-0.205
19845,-9.452,-0.967,-0.632,-0.021,0.146,-0.216
19846,-9.519,-1.049,-0.637,-0.128,0.148,-0.228
19847,-9.61,-1.173,-0.642,-0.27,0.154,-0.247
19848,-9.668,-1.274,-0.627,-0.374,0.159,-0.264
19849,-9.725,-1.379,-0.618,-0.471,0.163,-0.282
19850,-9.797,-1.508,-0.618,-0.587,0.167,-0.309
19851,-9.845,-1.599,-0.603,-0.662,0.17,-0.33
19852,-9.893,-1.686,-0.594,-0.725,0.172,-0.351
19853,-9.969,-1.776,-0.575,-0.79,0.174,-0.378
19854,-10.017,-1.839,-0.551,-0.826,0.175,-0.397
19855,-10.089,-1.901,-0.546,-0.859,0.177,-0.421
19856,-10.147,-1.944,-0.541,-0.873,0.18,-0.437
19857,-10.209,-1.978,-0.522,-0.879,0.185,-0.451
19858,-10.319,-2.002,-0.498,-0.875,0.196,-0.468
19859,-10.41,-2.006,-0.479,-0.863,0.209,-0.478
19860,-10.534,-2.021,-0.484,-0.839,0.233,-0.49
19861,-10.64,-2.035,-0.488,-0.816,0.258,-0.497
19862,-10.745,-2.049,-0.527,-0.788,0.29,-0.505
19863,-10.908,-2.088,-0.579,-0.745,0.343,-0.517
19864,-11.028,-2.14,-0.622,-0.71,0.389,-0.527
19865,-11.669,-2.447,-0.9,-0.517,0.638,-0.59
19866,-11.818,-2.495,-0.895,-0.469,0.679,-0.6
19867,-12.024,-2.538,-0.848,-0.403,0.711,-0.609
19868,-12.163,-2.567,-0.824,-0.353,0.714,-0.612
19869,-12.282,-2.595,-0.795,-0.305,0.696,-0.61
19870,-12.412,-2.634,-0.752,-0.246,0.64,-0.602
19871,-12.503,-2.662,-0.742,-0.208,0.574,-0.592
19872,-12.56,-2.691,-0.733,-0.174,0.49,-0.58
19873,-12.617,-2.715,-0.737,-0.139,0.355,-0.56
19874,-12.641,-2.739,-0.747,-0.119,0.243,-0.543
19875,-12.637,-2.782,-0.742,-0.101,0.087,-0.52
19876,-12.617,-2.825,-0.728,-0.093,-0.032,-0.503
19877,-12.584,-2.873,-0.709,-0.089,-0.146,-0.486
19878,-12.536,-2.959,-0.661,-0.087,-0.289,-0.467
19879,-12.493,-3.031,-0.618,-0.088,-0.384,-0.454
19880,-12.445,-3.141,-0.56,-0.09,-0.487,-0.442
19881,-12.426,-3.251,-0.522,-0.093,-0.543,-0.436
19882,-12.416,-3.361,-0.484,-0.095,-0.576,-0.434
19883,-12.455,-3.496,-0.426,-0.096,-0.579,-0.438
19884,-12.522,-3.587,-0.421,-0.095,-0.55,-0.445
19885,-12.651,-3.701,-0.469,-0.09,-0.463,-0.457
19886,-12.785,-3.768,-0.575,-0.084,-0.358,-0.466
19887,-13.01,-3.812,-0.781,-0.071,-0.161,-0.48
19888,-14.016,-3.802,-1.623,0.008,0.803,-0.492
19889,-14.384,-3.816,-1.915,0.039,1.133,-0.483
19890,-14.662,-3.85,-2.131,0.062,1.368,-0.473
19891,-14.954,-3.888,-2.337,0.087,1.582,-0.46
19892,-15.361,-3.941,-2.562,0.122,1.821,-0.442
19893,-15.677,-3.974,-2.667,0.152,1.954,-0.426
19894,-15.993,-4.017,-2.744,0.185,2.039,-0.408
19895,-16.395,-4.065,-2.787,0.239,2.072,-0.382
19896,-16.668,-4.094,-2.782,0.29,2.035,-0.364
19897,-16.975,-4.118,-2.782,0.37,1.904,-0.339
19898,-17.166,-4.123,-2.758,0.439,1.75,-0.321
19899,-17.296,-4.104,-2.715,0.516,1.555,-0.305
19900,-17.396,-4.061,-2.638,0.625,1.241,-0.287
19901,-17.406,-4.017,-2.571,0.707,0.976,-0.278
19902,-17.344,-3.965,-2.523,0.786,0.698,-0.272
19903,-17.166,-3.883,-2.485,0.885,0.323,-0.273
19904,-16.975,-3.812,-2.447,0.95,0.052,-0.278
19905,-16.659,-3.706,-2.389,1.021,-0.283,-0.288
19906,-16.391,-3.625,-2.356,1.06,-0.507,-0.298
19907,-16.084,-3.524,-2.365,1.089,-0.7,-0.309
19908,-15.591,-3.381,-2.571,1.108,-0.89,-0.322
19909,-15.131,-3.285,-2.959,1.11,-0.966,-0.33
19910,-14.322,-3.194,-3.946,1.097,-0.947,-0.343
19911,-13.594,-3.146,-5.037,1.075,-0.818,-0.357
19912,-12.857,-3.05,-6.316,1.044,-0.578,-0.374
19913,-12.033,-2.84,-7.963,0.996,-0.09,-0.397
19914,-11.598,-2.672,-9.06,0.963,0.384,-0.41
19915,-11.358,-2.543,-9.922,0.935,0.924,-0.422
19916,-11.478,-2.433,-10.496,0.898,1.689,-0.438
19917,-11.937,-2.413,-10.357,0.867,2.235,-0.453
19918,-17.703,-3.007,-4.089,0.675,3.03,-0.537
19919,-19.393,-3.036,-2.332,0.621,2.685,-0.543
19920,-21.979,-2.835,0.177,0.55,1.957,-0.524
19921,-23.683,-2.581,0.843,0.506,1.289,-0.491
19922,-24.914,-2.389,0.402,0.477,0.669,-0.448
19923,-26.212,-2.504,0.364,0.447,-0.021,-0.415
19924,-26.906,-2.816,0.771,0.414,-0.501,-0.43
19925,-27.145,-3.175,1.068,0.367,-0.96,-0.483
19926,-26.7,-3.563,1.46,0.282,-1.536,-0.605
19927,-25.896,-3.668,1.896,0.204,-1.964,-0.718
19928,-24.814,-3.563,2.423,0.121,-2.404,-0.826
19929,-23.142,-3.112,3.213,0.027,-3.022,-0.927
19930,-21.744,-2.648,3.716,-0.022,-3.505,-0.953
19931,-19.704,-2.049,4.003,-0.056,-4.134,-0.919
19932,-18.052,-1.666,4.032,-0.064,-4.366,-0.851
19933,-16.352,-1.384,4.041,-0.072,-4.366,-0.756
19934,-14.035,-1.274,3.96,-0.107,-4.366,-0.608
19935,-12.325,-1.417,3.85,-0.165,-4.366,-0.498
19936,-9.979,-1.896,3.208,-0.299,-4.366,-0.372
19937,-8.246,-2.423,2.605,-0.442,-4.366,-0.302
19938,-6.589,-3.041,1.968,-0.622,-4.366,-0.256
19939,-4.496,-3.955,0.871,-0.907,-4.366,-0.23
19940,-3.045,-4.688,-0.124,-1.145,-4.366,-0.234
19941,-1.312,-5.708,-1.532,-1.472,-3.905,-0.26
19942,-0.239,-6.474,-2.461,-1.709,-3.146,-0.289
19943,0.608,-7.235,-3.184,-1.929,-2.327,-0.324
19944,1.365,-8.217,-3.792,-2.189,-1.214,-0.376
19945,1.642,-8.921,-3.974,-2.356,-0.412,-0.419
19946,1.666,-9.582,-3.936,-2.498,0.33,-0.47
19947,1.322,-10.314,-3.706,-2.645,1.188,-0.548
19948,0.781,-10.707,-3.424,-2.716,1.724,-0.615
19949,-4.463,-11.047,-1.092,-2.465,2.965,-0.909
19950,-6.019,-10.913,-0.532,-2.28,3.005,-0.944
19951,-8.164,-10.693,0.129,-1.98,2.955,-0.962
19952,-9.773,-10.511,0.484,-1.727,2.856,-0.95
19953,-11.329,-10.338,0.728,-1.465,2.715,-0.915
19954,-13.278,-10.075,0.876,-1.118,2.481,-0.835
19955,-14.676,-9.811,1.01,-0.869,2.281,-0.75
19956,-16.075,-9.471,1.441,-0.633,2.053,-0.642
19957,-17.727,-9.012,1.963,-0.345,1.685,-0.462
19958,-18.632,-8.681,1.901,-0.145,1.391,-0.311
19959,-19.355,-8.284,1.384,0.096,1.036,-0.106
19960,-19.623,-8.016,0.967,0.256,0.809,0.041
19961,-19.69,-7.752,0.713,0.395,0.606,0.18
19962,-19.537,-7.412,0.632,0.547,0.338,0.34
19963,-19.197,-7.149,0.584,0.633,0.124,0.44
19964,-18.723,-6.867,0.613,0.694,-0.1,0.523
19965,-17.952,-6.46,0.685,0.742,-0.432,0.607
19966,-17.272,-6.144,0.613,0.759,-0.694,0.654
19967,-16.563,-5.808,0.565,0.762,-0.952,0.692
19968,-15.615,-5.291,0.594,0.749,-1.293,0.736
19969,-14.897,-4.855,0.594,0.729,-1.539,0.769
19970,-14.135,-4.405,0.474,0.701,-1.761,0.805
19971,-13.101,-3.802,0.201,0.656,-1.999,0.86
19972,-12.321,-3.357,-0.048,0.618,-2.121,0.906
19973,-11.329,-2.787,-0.383,0.566,-2.201,0.968
19974,-10.621,-2.409,-0.666,0.524,-2.196,1.013
19975,-9.965,-2.078,-0.967,0.477,-2.132,1.054
19976,-9.256,-1.724,-1.245,0.412,-1.957,1.095
19977,-8.83,-1.537,-1.441,0.362,-1.767,1.112
19978,-8.499,-1.437,-1.638,0.312,-1.526,1.112
19979,-8.207,-1.432,-1.848,0.244,-1.138,1.079
19980,-8.112,-1.508,-1.949,0.195,-0.809,1.024
19981,-8.145,-1.686,-1.978,0.137,-0.342,0.909
19982,-8.308,-1.834,-1.901,0.101,0.012,0.791
19983,-8.576,-1.954,-1.772,0.075,0.353,0.652
19984,-9.06,-2.045,-1.58,0.054,0.775,0.441
19985,-9.505,-2.04,-1.456,0.051,1.056,0.272
19986,-9.998,-1.982,-1.365,0.056,1.298,0.102
19987,-10.683,-1.848,-1.312,0.071,1.549,-0.117
19988,-11.195,-1.733,-1.326,0.084,1.679,-0.269
19989,-11.703,-1.618,-1.365,0.093,1.754,-0.406
19990,-13.695,-1.293,-1.532,-0.019,1.339,-0.768
19991,-14.049,-1.245,-1.547,-0.088,1.107,-0.775
19992,-14.451,-1.173,-1.585,-0.2,0.752,-0.744
19993,-14.672,-1.135,-1.614,-0.296,0.467,-0.693
19994,-14.854,-1.116,-1.633,-0.434,0.085,-0.591
19995,-14.887,-1.144,-1.628,-0.542,-0.19,-0.497
19996,-14.844,-1.216,-1.604,-0.648,-0.448,-0.391
19997,-14.648,-1.355,-1.523,-0.784,-0.749,-0.244
19998,-14.432,-1.489,-1.446,-0.876,-0.94,-0.135
19999,-14.03,-1.695,-1.307,-0.979,-1.145,0.002
20000,-13.661,-1.858,-1.178,-1.037,-1.259,0.094
20001,-13.259,-2.025,-1.03,-1.075,-1.347,0.177
20002,-12.675,-2.217,-0.833,-1.09,-1.415,0.269
20003,-12.22,-2.346,-0.685,-1.075,-1.431,0.325
20004,-11.602,-2.509,-0.484,-1.019,-1.414,0.383
20005,-11.147,-2.619,-0.33,-0.954,-1.377,0.414
20006,-10.707,-2.72,-0.196,-0.871,-1.322,0.434
20007,-10.161,-2.849,-0.048,-0.743,-1.227,0.445
20008,-9.792,-2.94,0.053,-0.637,-1.143,0.443
20009,-9.457,-3.021,0.139,-0.528,-1.051,0.432
20010,-9.093,-3.098,0.259,-0.384,-0.918,0.406
20011,-8.892,-3.132,0.326,-0.278,-0.815,0.382
20012,-8.686,-3.156,0.397,-0.145,-0.673,0.346
20013,-8.6,-3.146,0.464,-0.052,-0.565,0.319
20014,-8.566,-3.127,0.498,0.031,-0.458,0.294
20015,-8.595,-3.093,0.551,0.13,-0.317,0.266
20016,-8.667,-3.06,0.579,0.192,-0.213,0.25
20017,-8.768,-3.031,0.579,0.242,-0.111,0.241
20018,-8.95,-2.993,0.565,0.292,0.019,0.237
20019,-9.098,-2.969,0.546,0.317,0.111,0.241
20020,-9.313,-2.945,0.522,0.332,0.226,0.258
20021,-9.471,-2.931,0.508,0.331,0.302,0.279
20022,-9.625,-2.931,0.488,0.321,0.367,0.306
20023,-9.807,-2.935,0.445,0.294,0.436,0.351
20024,-9.917,-2.95,0.426,0.264,0.473,0.391
20025,-10.013,-2.969,0.383,0.23,0.495,0.434
20026,-10.113,-2.998,0.33,0.177,0.504,0.496
20027,-10.156,-3.017,0.306,0.136,0.495,0.545
20028,-10.214,-3.098,0.187,-0.026,0.338,0.754
20029,-10.175,-3.112,0.158,-0.062,0.268,0.809
20030,-10.132,-3.127,0.124,-0.083,0.215,0.845
20031,-10.065,-3.136,0.115,-0.098,0.164,0.875
20032,-9.95,-3.141,0.086,-0.108,0.101,0.906
20033,-9.85,-3.151,0.081,-0.109,0.06,0.921
20034,-9.706,-3.16,0.091,-0.102,0.013,0.932
20035,-9.572,-3.165,0.101,-0.091,-0.017,0.932
20036,-9.433,-3.17,0.105,-0.075,-0.042,0.927
20037,-9.237,-3.16,0.144,-0.048,-0.07,0.911
20038,-9.088,-3.146,0.177,-0.026,-0.085,0.894
20039,-8.95,-3.132,0.201,-0.001,-0.097,0.874
20040,-8.782,-3.108,0.249,0.032,-0.108,0.843
20041,-8.657,-3.098,0.273,0.056,-0.111,0.816
20042,-8.547,-3.089,0.297,0.076,-0.11,0.788
20043,-8.428,-3.074,0.306,0.1,-0.099,0.748
20044,-8.361,-3.06,0.321,0.115,-0.083,0.716
20045,-8.303,-3.055,0.33,0.127,-0.052,0.674
20046,-8.284,-3.036,0.34,0.132,-0.021,0.643
20047,-8.279,-3.026,0.359,0.133,0.017,0.613
20048,-8.294,-3.017,0.354,0.129,0.077,0.575
20049,-8.332,-3.012,0.34,0.122,0.13,0.549
20050,-8.375,-3.002,0.311,0.11,0.189,0.526
20051,-8.461,-2.983,0.273,0.09,0.275,0.498
20052,-8.528,-2.959,0.235,0.072,0.343,0.481
20053,-8.605,-2.94,0.187,0.052,0.413,0.467
20054,-8.724,-2.907,0.115,0.021,0.504,0.454
20055,-8.82,-2.878,0.077,-0.002,0.568,0.45
20056,-8.911,-2.844,0.034,-0.025,0.628,0.448
20057,-9.031,-2.796,-0.034,-0.053,0.697,0.452
20058,-9.122,-2.753,-0.072,-0.073,0.74,0.46
20059,-9.208,-2.72,-0.115,-0.09,0.773,0.471
20060,-9.323,-2.677,-0.168,-0.109,0.801,0.489
20061,-9.404,-2.638,-0.206,-0.12,0.81,0.505
20062,-9.5,-2.6,-0.244,-0.131,0.805,0.527
20063,-9.562,-2.586,-0.278,-0.138,0.79,0.542
20064,-9.625,-2.576,-0.316,-0.143,0.766,0.556
20065,-9.687,-2.581,-0.369,-0.149,0.724,0.57
20066,-9.74,-2.576,-0.402,-0.153,0.687,0.578
20067,-9.792,-2.586,-0.421,-0.157,0.647,0.582
20068,-9.845,-2.595,-0.445,-0.161,0.592,0.58
20069,-9.878,-2.605,-0.46,-0.165,0.551,0.574
20070,-9.907,-2.624,-0.484,-0.17,0.501,0.561
20071,-9.917,-2.638,-0.508,-0.175,0.467,0.545
20072,-9.907,-2.643,-0.551,-0.181,0.438,0.525
20073,-9.883,-2.643,-0.594,-0.189,0.407,0.495
20074,-9.855,-2.643,-0.622,-0.197,0.388,0.469
20075,-9.831,-2.638,-0.627,-0.205,0.372,0.442
20076,-9.797,-2.624,-0.603,-0.215,0.353,0.405
20077,-9.759,-2.614,-0.579,-0.223,0.338,0.377
20078,-9.697,-2.595,-0.551,-0.233,0.317,0.341
20079,-9.653,-2.581,-0.536,-0.24,0.301,0.316
20080,-9.601,-2.562,-0.536,-0.246,0.285,0.292
20081,-9.534,-2.547,-0.536,-0.253,0.264,0.263
20082,-9.491,-2.533,-0.522,-0.258,0.25,0.244
20083,-9.462,-2.523,-0.512,-0.26,0.237,0.228
20084,-9.419,-2.5,-0.508,-0.263,0.222,0.21
20085,-9.357,-2.447,-0.541,-0.262,0.218,0.171
20086,-9.371,-2.428,-0.546,-0.259,0.232,0.164
20087,-9.385,-2.404,-0.541,-0.256,0.246,0.16
20088,-9.424,-2.385,-0.541,-0.25,0.269,0.156
20089,-9.452,-2.365,-0.546,-0.244,0.288,0.152
20090,-9.471,-2.346,-0.536,-0.238,0.309,0.15
20091,-9.515,-2.313,-0.527,-0.228,0.337,0.148
20092,-9.538,-2.294,-0.522,-0.22,0.355,0.145
20093,-9.558,-2.279,-0.508,-0.212,0.372,0.143
20094,-9.596,-2.274,-0.484,-0.201,0.387,0.139
20095,-9.625,-2.265,-0.464,-0.192,0.393,0.136
20096,-9.649,-2.246,-0.46,-0.18,0.392,0.131
20097,-9.653,-2.227,-0.46,-0.169,0.385,0.127
20098,-9.663,-2.212,-0.441,-0.158,0.374,0.123
20099,-9.658,-2.184,-0.431,-0.142,0.351,0.119
20100,-9.653,-2.155,-0.426,-0.129,0.328,0.117
20101,-9.634,-2.126,-0.421,-0.114,0.302,0.115
20102,-9.601,-2.073,-0.426,-0.093,0.263,0.116
20103,-9.567,-2.035,-0.421,-0.076,0.231,0.118
20104,-9.524,-1.992,-0.421,-0.059,0.198,0.122
20105,-9.452,-1.925,-0.402,-0.035,0.15,0.128
20106,-9.39,-1.872,-0.378,-0.017,0.111,0.135
20107,-9.294,-1.8,-0.345,0.006,0.056,0.146
20108,-9.208,-1.748,-0.326,0.023,0.013,0.155
20109,-9.112,-1.7,-0.311,0.041,-0.03,0.165
20110,-8.973,-1.633,-0.268,0.065,-0.089,0.179
20111,-8.859,-1.59,-0.239,0.083,-0.135,0.189
20112,-8.734,-1.542,-0.201,0.103,-0.182,0.197
20113,-8.557,-1.489,-0.163,0.13,-0.245,0.207
20114,-8.418,-1.456,-0.144,0.15,-0.291,0.213
20115,-8.226,-1.403,-0.11,0.178,-0.351,0.218
20116,-8.078,-1.365,-0.086,0.199,-0.393,0.219
20117,-7.934,-1.341,-0.057,0.22,-0.432,0.218
20118,-7.743,-1.307,-0.034,0.245,-0.478,0.214
20119,-7.609,-1.288,-0.005,0.263,-0.507,0.208
20120,-7.479,-1.274,0.014,0.279,-0.531,0.198
20121,-7.341,-1.25,0.029,0.295,-0.551,0.182
20122,-7.25,-1.24,0.034,0.303,-0.558,0.166
20123,-7.154,-1.25,0.048,0.307,-0.553,0.139
20124,-7.106,-1.269,0.053,0.305,-0.539,0.116
20125,-7.068,-1.298,0.072,0.298,-0.515,0.089
20126,-7.072,-1.346,0.077,0.28,-0.468,0.048
20127,-7.101,-1.389,0.072,0.26,-0.421,0.015
20128,-7.144,-1.437,0.072,0.234,-0.363,-0.021
20129,-7.23,-1.489,0.057,0.191,-0.272,-0.071
20130,-7.336,-1.532,0.048,0.152,-0.194,-0.109
20131,-7.456,-1.585,0.034,0.11,-0.109,-0.147
20132,-7.638,-1.642,0.019,0.047,0.013,-0.196
20133,-7.791,-1.681,-0.014,-0.004,0.109,-0.229
20134,-7.997,-1.733,-0.077,-0.074,0.24,-0.269
20135,-8.71,-1.887,-0.268,-0.299,0.614,-0.34
20136,-8.902,-1.92,-0.34,-0.356,0.692,-0.339
20137,-9.021,-1.935,-0.388,-0.393,0.733,-0.328
20138,-9.127,-1.944,-0.426,-0.423,0.758,-0.31
20139,-9.242,-1.968,-0.464,-0.45,0.762,-0.274
20140,-9.304,-1.978,-0.493,-0.459,0.743,-0.24
20141,-9.357,-1.992,-0.527,-0.457,0.688,-0.185
20142,-9.371,-2.002,-0.536,-0.446,0.626,-0.139
20143,-9.366,-2.021,-0.527,-0.423,0.547,-0.09
20144,-9.328,-2.04,-0.512,-0.379,0.422,-0.023
20145,-9.27,-2.059,-0.493,-0.336,0.318,0.026
20146,-9.189,-2.073,-0.474,-0.285,0.206,0.073
20147,-9.069,-2.097,-0.441,-0.206,0.052,0.13
20148,-8.954,-2.107,-0.426,-0.141,-0.062,0.168
20149,-8.777,-2.121,-0.402,-0.045,-0.207,0.209
20150,-8.629,-2.116,-0.373,0.029,-0.306,0.234
20151,-8.461,-2.112,-0.354,0.106,-0.397,0.253
20152,-8.236,-2.088,-0.335,0.21,-0.5,0.267
20153,-8.054,-2.059,-0.321,0.287,-0.562,0.271
20154,-7.867,-2.021,-0.306,0.362,-0.613,0.269
20155,-7.628,-1.954,-0.283,0.457,-0.661,0.257
20156,-7.456,-1.896,-0.263,0.523,-0.684,0.242
20157,-7.25,-1.815,-0.244,0.601,-0.7,0.214
20158,-7.106,-1.762,-0.23,0.651,-0.703,0.188
20159,-6.981,-1.7,-0.211,0.693,-0.698,0.159
20160,-6.833,-1.614,-0.187,0.735,-0.682,0.115
20161,-6.747,-1.547,-0.163,0.756,-0.665,0.08
20162,-6.685,-1.48,-0.153,0.769,-0.642,0.044
20163,-6.613,-1.379,-0.129,0.772,-0.606,-0.004
20164,-6.589,-1.312,-0.124,0.763,-0.575,-0.039
20165,-6.584,-1.216,-0.11,0.739,-0.528,-0.083
20166,-6.589,-1.144,-0.096,0.712,-0.489,-0.113
20167,-6.618,-1.082,-0.096,0.677,-0.448,-0.139
20168,-6.661,-1.006,-0.081,0.621,-0.388,-0.169
20169,-6.709,-0.972,-0.067,0.572,-0.341,-0.186
20170,-6.78,-0.943,-0.057,0.5,-0.274,-0.203
20171,-6.843,-0.934,-0.034,0.44,-0.222,-0.211
20172,-6.91,-0.934,-0.024,0.377,-0.168,-0.215
20173,-6.996,-0.953,-0.024,0.29,-0.096,-0.216
20174,-7.274,-1.14,-0.053,0.003,0.144,-0.191
20175,-7.374,-1.221,-0.053,-0.078,0.212,-0.176
20176,-7.422,-1.293,-0.053,-0.135,0.259,-0.163
20177,-7.475,-1.365,-0.057,-0.187,0.303,-0.149
20178,-7.547,-1.475,-0.048,-0.248,0.353,-0.13
20179,-7.604,-1.561,-0.038,-0.288,0.384,-0.115
20180,-7.666,-1.671,-0.019,-0.331,0.416,-0.094
20181,-7.714,-1.743,-0.019,-0.355,0.433,-0.079
20182,-7.762,-1.824,-0.019,-0.372,0.446,-0.063
20183,-7.81,-1.92,-0.034,-0.386,0.453,-0.043
20184,-7.843,-1.997,-0.034,-0.389,0.452,-0.027
20185,-7.882,-2.093,-0.048,-0.381,0.444,-0.006
20186,-7.901,-2.155,-0.067,-0.369,0.432,0.008
20187,-7.915,-2.207,-0.072,-0.35,0.417,0.024
20188,-7.925,-2.27,-0.096,-0.315,0.39,0.046
20189,-7.92,-2.298,-0.11,-0.282,0.366,0.061
20190,-7.91,-2.322,-0.12,-0.243,0.339,0.077
20191,-7.882,-2.346,-0.115,-0.183,0.297,0.099
20192,-7.853,-2.356,-0.115,-0.132,0.262,0.115
20193,-7.805,-2.37,-0.105,-0.056,0.212,0.135
20194,-7.752,-2.385,-0.105,0.005,0.172,0.149
20195,-7.69,-2.389,-0.11,0.069,0.13,0.162
20196,-7.594,-2.394,-0.11,0.158,0.073,0.175
20197,-7.513,-2.394,-0.115,0.227,0.03,0.183
20198,-7.432,-2.385,-0.115,0.297,-0.013,0.189
20199,-7.317,-2.365,-0.124,0.389,-0.07,0.194
20200,-7.23,-2.337,-0.139,0.457,-0.111,0.196
20201,-7.144,-2.303,-0.148,0.524,-0.149,0.196
20202,-7.02,-2.26,-0.144,0.609,-0.197,0.192
20203,-6.929,-2.217,-0.144,0.669,-0.229,0.189
20204,-6.8,-2.16,-0.163,0.744,-0.266,0.181
20205,-6.713,-2.112,-0.182,0.796,-0.288,0.174
20206,-6.622,-2.059,-0.215,0.841,-0.305,0.166
20207,-6.507,-1.982,-0.239,0.894,-0.32,0.153
20208,-6.421,-1.93,-0.254,0.927,-0.325,0.143
20209,-6.354,-1.867,-0.268,0.954,-0.323,0.133
20210,-6.278,-1.796,-0.321,0.978,-0.312,0.119
20211,-6.225,-1.743,-0.35,0.988,-0.298,0.109
20212,-6.182,-1.666,-0.402,0.992,-0.269,0.094
20213,-6.153,-1.614,-0.426,0.986,-0.242,0.084
20214,-6.144,-1.566,-0.45,0.973,-0.211,0.076
20215,-6.139,-1.504,-0.484,0.946,-0.163,0.066
20216,-6.148,-1.46,-0.517,0.918,-0.124,0.059
20217,-6.163,-1.427,-0.555,0.883,-0.082,0.053
20218,-6.359,-1.35,-0.642,0.645,0.098,0.036
20219,-6.407,-1.35,-0.666,0.581,0.129,0.035
20220,-6.474,-1.35,-0.694,0.493,0.165,0.034
20221,-6.527,-1.346,-0.709,0.426,0.187,0.035
20222,-6.584,-1.336,-0.709,0.337,0.207,0.039
20223,-6.622,-1.336,-0.704,0.27,0.214,0.044
20224,-6.651,-1.341,-0.699,0.207,0.214,0.05
20225,-6.67,-1.336,-0.699,0.127,0.203,0.06
20226,-6.665,-1.336,-0.685,0.071,0.185,0.07
20227,-6.637,-1.336,-0.68,0.019,0.159,0.082
20228,-6.565,-1.336,-0.661,-0.039,0.112,0.1
20229,-6.498,-1.326,-0.651,-0.075,0.068,0.114
20230,-6.402,-1.317,-0.642,-0.104,0.018,0.13
20231,-6.244,-1.302,-0.608,-0.129,-0.061,0.153
20232,-6.091,-1.288,-0.579,-0.138,-0.127,0.171
20233,-5.861,-1.264,-0.522,-0.138,-0.225,0.194
20234,-5.674,-1.245,-0.474,-0.128,-0.305,0.212
20235,-5.478,-1.226,-0.426,-0.108,-0.392,0.228
20236,-5.186,-1.197,-0.364,-0.071,-0.514,0.248
20237,-4.951,-1.168,-0.306,-0.035,-0.61,0.26
20238,-4.707,-1.144,-0.254,0.007,-0.707,0.27
20239,-4.372,-1.111,-0.201,0.069,-0.837,0.279
20240,-4.108,-1.087,-0.168,0.119,-0.93,0.28
20241,-3.759,-1.049,-0.124,0.188,-1.047,0.276
20242,-3.5,-1.025,-0.11,0.238,-1.124,0.268
20243,-3.247,-0.991,-0.105,0.287,-1.191,0.255
20244,-2.926,-0.948,-0.12,0.345,-1.259,0.229
20245,-2.715,-0.91,-0.12,0.383,-1.291,0.203
20246,-2.504,-0.881,-0.115,0.414,-1.308,0.173
20247,-2.26,-0.814,-0.105,0.446,-1.306,0.128
20248,-2.083,-0.752,-0.12,0.462,-1.286,0.09
20249,-1.863,-0.68,-0.153,0.473,-1.231,0.037
20250,-1.729,-0.618,-0.158,0.473,-1.171,-0.003
20251,-1.604,-0.541,-0.153,0.466,-1.097,-0.043
20252,-1.46,-0.441,-0.129,0.449,-0.983,-0.095
20253,-1.36,-0.369,-0.139,0.43,-0.89,-0.131
20254,-1.245,-0.273,-0.148,0.397,-0.757,-0.174
20255,-1.178,-0.206,-0.139,0.368,-0.657,-0.202
20256,-1.13,-0.124,-0.139,0.336,-0.557,-0.226
20257,-1.073,-0.034,-0.134,0.288,-0.431,-0.251
20258,-1.049,0.034,-0.129,0.25,-0.344,-0.263
20259,-1.044,0.105,-0.124,0.211,-0.265,-0.271
20260,-1.049,0.192,-0.105,0.157,-0.177,-0.274
20261,-1.053,0.249,-0.096,0.116,-0.125,-0.271
20262,-1.073,0.306,-0.077,0.06,-0.077,-0.262
20263,-1.077,0.417,-0.043,-0.113,-0.082,-0.202
20264,-1.058,0.417,-0.043,-0.162,-0.124,-0.181
20265,-1.034,0.402,-0.043,-0.195,-0.161,-0.167
20266,-1.006,0.388,-0.053,-0.226,-0.204,-0.154
20267,-0.953,0.364,-0.038,-0.263,-0.263,-0.141
20268,-0.91,0.34,-0.01,-0.286,-0.309,-0.133
20269,-0.862,0.302,0.034,-0.305,-0.355,-0.129
20270,-0.795,0.235,0.105,-0.324,-0.415,-0.128
20271,-0.752,0.168,0.177,-0.335,-0.456,-0.131
20272,-0.699,0.057,0.259,-0.344,-0.5,-0.142
20273,-0.68,-0.048,0.306,-0.35,-0.521,-0.156
20274,-0.675,-0.182,0.34,-0.357,-0.528,-0.175
20275,-0.713,-0.364,0.383,-0.368,-0.512,-0.208
20276,-0.785,-0.508,0.407,-0.381,-0.478,-0.239
20277,-0.915,-0.718,0.402,-0.406,-0.398,-0.286
20278,-1.053,-0.876,0.388,-0.433,-0.313,-0.324
20279,-1.226,-1.039,0.383,-0.465,-0.205,-0.366
20280,-1.513,-1.25,0.378,-0.516,-0.03,-0.423
20281,-1.767,-1.398,0.354,-0.559,0.124,-0.467
20282,-2.049,-1.532,0.321,-0.606,0.292,-0.509
20283,-2.461,-1.705,0.244,-0.671,0.535,-0.561
20284,-2.801,-1.82,0.177,-0.719,0.727,-0.595
20285,-3.29,-1.939,0.057,-0.781,0.988,-0.631
20286,-3.668,-2.006,-0.034,-0.824,1.18,-0.65
20287,-4.041,-2.054,-0.139,-0.863,1.366,-0.661
20288,-4.568,-2.102,-0.283,-0.909,1.597,-0.662
20289,-4.97,-2.136,-0.383,-0.938,1.753,-0.651
20290,-5.511,-2.169,-0.522,-0.971,1.929,-0.624
20291,-5.933,-2.174,-0.632,-0.991,2.035,-0.593
