,aX,aY,aZ,gX,gY,gZ
20602,-8.614,-1.149,0.943,-0.125,0.085,0.366
20603,-8.571,-1.087,0.91,-0.11,0.145,0.357
20604,-8.562,-1.034,0.867,-0.098,0.205,0.347
20605,-8.581,-0.967,0.809,-0.089,0.284,0.333
20606,-8.624,-0.929,0.757,-0.086,0.342,0.323
20607,-8.724,-0.871,0.713,-0.088,0.419,0.309
20608,-8.815,-0.833,0.67,-0.093,0.474,0.298
20609,-8.93,-0.804,0.642,-0.103,0.525,0.289
20610,-9.112,-0.771,0.608,-0.121,0.589,0.279
20611,-9.251,-0.757,0.56,-0.139,0.632,0.272
20612,-9.414,-0.752,0.527,-0.16,0.674,0.266
20613,-9.639,-0.761,0.484,-0.193,0.723,0.26
20614,-9.821,-0.776,0.469,-0.223,0.755,0.257
20615,-10.003,-0.8,0.46,-0.255,0.782,0.254
20616,-10.247,-0.848,0.426,-0.302,0.81,0.252
20617,-10.424,-0.886,0.393,-0.34,0.826,0.252
20618,-10.597,-0.924,0.378,-0.379,0.837,0.252
20619,-10.831,-0.977,0.359,-0.432,0.844,0.255
20620,-10.994,-1.025,0.35,-0.472,0.843,0.259
20621,-11.19,-1.087,0.34,-0.523,0.834,0.265
20622,-11.334,-1.13,0.33,-0.559,0.82,0.272
20623,-11.449,-1.173,0.35,-0.592,0.8,0.28
20624,-11.583,-1.226,0.383,-0.629,0.762,0.291
20625,-11.655,-1.264,0.417,-0.653,0.725,0.302
20626,-11.703,-1.307,0.45,-0.672,0.681,0.314
20627,-11.727,-1.355,0.484,-0.689,0.612,0.331
20628,-11.492,-1.484,0.622,-0.688,0.335,0.387
20629,-11.344,-1.518,0.661,-0.672,0.244,0.403
20630,-11.214,-1.532,0.68,-0.656,0.178,0.414
20631,-11.066,-1.547,0.699,-0.638,0.116,0.426
20632,-10.86,-1.561,0.718,-0.61,0.041,0.439
20633,-10.688,-1.561,0.737,-0.587,-0.007,0.447
20634,-10.515,-1.561,0.757,-0.564,-0.047,0.455
20635,-10.266,-1.551,0.776,-0.531,-0.087,0.465
20636,-10.094,-1.542,0.781,-0.507,-0.107,0.47
20637,-9.855,-1.523,0.781,-0.475,-0.118,0.478
20638,-9.682,-1.508,0.781,-0.452,-0.115,0.484
20639,-9.515,-1.484,0.776,-0.429,-0.102,0.488
20640,-9.309,-1.451,0.776,-0.402,-0.07,0.494
20641,-9.17,-1.422,0.761,-0.385,-0.035,0.498
20642,-9.045,-1.393,0.752,-0.369,0.007,0.501
20643,-8.902,-1.35,0.733,-0.35,0.075,0.505
20644,-8.811,-1.317,0.718,-0.339,0.132,0.508
20645,-8.758,-1.288,0.723,-0.33,0.194,0.511
20646,-8.705,-1.25,0.699,-0.322,0.278,0.514
20647,-8.681,-1.221,0.69,-0.317,0.341,0.516
20648,-8.686,-1.188,0.675,-0.314,0.423,0.518
20649,-8.705,-1.159,0.67,-0.314,0.479,0.519
20650,-8.729,-1.135,0.67,-0.314,0.529,0.52
20651,-8.772,-1.092,0.67,-0.317,0.585,0.521
20652,-8.825,-1.073,0.661,-0.321,0.617,0.521
20653,-8.873,-1.053,0.661,-0.326,0.64,0.521
20654,-8.935,-1.02,0.642,-0.333,0.656,0.521
20655,-8.983,-1.006,0.627,-0.339,0.66,0.52
20656,-9.026,-1.001,0.618,-0.345,0.653,0.519
20657,-9.079,-0.972,0.618,-0.354,0.631,0.516
20658,-9.117,-0.962,0.608,-0.36,0.605,0.514
20659,-9.136,-0.958,0.599,-0.366,0.572,0.51
20660,-9.16,-0.953,0.594,-0.374,0.52,0.504
20661,-9.16,-0.953,0.589,-0.38,0.476,0.499
20662,-9.146,-0.958,0.56,-0.389,0.413,0.491
20663,-9.131,-0.967,0.555,-0.395,0.365,0.483
20664,-9.108,-0.972,0.546,-0.402,0.318,0.475
20665,-9.05,-0.972,0.541,-0.411,0.258,0.462
20666,-9.002,-0.977,0.546,-0.418,0.216,0.451
20667,-8.95,-0.986,0.555,-0.425,0.178,0.441
20668,-8.868,-1.006,0.56,-0.434,0.134,0.426
20669,-8.792,-1.015,0.57,-0.44,0.106,0.414
20670,-8.724,-1.02,0.579,-0.447,0.085,0.402
20671,-8.624,-1.034,0.599,-0.455,0.063,0.385
20672,-8.547,-1.034,0.603,-0.462,0.053,0.373
20673,-8.466,-1.049,0.618,-0.468,0.048,0.359
20674,-8.365,-1.058,0.637,-0.476,0.049,0.343
20675,-8.294,-1.063,0.656,-0.481,0.054,0.332
20676,-8.212,-1.073,0.67,-0.487,0.067,0.317
20677,-8.155,-1.087,0.68,-0.489,0.08,0.306
20678,-8.102,-1.101,0.685,-0.492,0.095,0.296
20679,-8.045,-1.116,0.69,-0.494,0.116,0.284
20680,-8.006,-1.125,0.69,-0.494,0.133,0.276
20681,-7.982,-1.135,0.694,-0.493,0.15,0.269
20682,-7.954,-1.144,0.713,-0.491,0.171,0.26
20683,-7.944,-1.144,0.718,-0.489,0.185,0.254
20684,-7.93,-1.149,0.723,-0.485,0.196,0.249
20685,-7.93,-1.164,0.728,-0.479,0.208,0.242
20686,-7.934,-1.178,0.733,-0.473,0.214,0.238
20687,-7.939,-1.178,0.733,-0.467,0.217,0.235
20688,-7.944,-1.178,0.728,-0.457,0.217,0.231
20689,-7.958,-1.183,0.733,-0.448,0.214,0.228
20690,-7.958,-1.183,0.737,-0.439,0.209,0.225
20691,-7.925,-1.168,0.757,-0.389,0.154,0.212
20692,-7.901,-1.159,0.757,-0.378,0.135,0.209
20693,-7.867,-1.14,0.766,-0.363,0.108,0.202
20694,-7.829,-1.13,0.781,-0.352,0.085,0.197
20695,-7.786,-1.111,0.781,-0.341,0.06,0.191
20696,-7.724,-1.087,0.795,-0.326,0.024,0.18
20697,-7.661,-1.077,0.809,-0.315,-0.003,0.171
20698,-7.585,-1.063,0.824,-0.301,-0.04,0.158
20699,-7.523,-1.053,0.824,-0.293,-0.065,0.146
20700,-7.46,-1.044,0.828,-0.286,-0.088,0.134
20701,-7.393,-1.034,0.838,-0.278,-0.114,0.115
20702,-7.345,-1.039,0.848,-0.276,-0.127,0.1
20703,-7.317,-1.044,0.857,-0.277,-0.134,0.084
20704,-7.288,-1.058,0.862,-0.281,-0.133,0.061
20705,-7.283,-1.068,0.852,-0.288,-0.123,0.043
20706,-7.302,-1.097,0.838,-0.301,-0.096,0.02
20707,-7.345,-1.12,0.824,-0.314,-0.065,0.003
20708,-7.408,-1.14,0.809,-0.329,-0.026,-0.013
20709,-7.527,-1.178,0.8,-0.353,0.038,-0.033
20710,-7.647,-1.207,0.79,-0.373,0.095,-0.046
20711,-7.781,-1.235,0.776,-0.393,0.157,-0.057
20712,-8.006,-1.283,0.757,-0.422,0.247,-0.069
20713,-8.207,-1.326,0.733,-0.444,0.318,-0.075
20714,-8.499,-1.379,0.709,-0.475,0.413,-0.08
20715,-8.739,-1.413,0.69,-0.498,0.483,-0.08
20716,-8.997,-1.456,0.646,-0.52,0.551,-0.079
20717,-9.366,-1.504,0.613,-0.551,0.634,-0.073
20718,-9.653,-1.542,0.589,-0.574,0.689,-0.066
20719,-9.941,-1.571,0.532,-0.596,0.739,-0.058
20720,-10.324,-1.604,0.431,-0.624,0.797,-0.045
20721,-10.606,-1.623,0.393,-0.645,0.831,-0.033
20722,-10.97,-1.633,0.33,-0.669,0.859,-0.014
20723,-11.214,-1.633,0.278,-0.684,0.865,0.001
20724,-11.439,-1.623,0.235,-0.697,0.857,0.016
20725,-11.703,-1.599,0.177,-0.709,0.821,0.038
20726,-11.861,-1.571,0.168,-0.713,0.774,0.055
20727,-11.981,-1.532,0.144,-0.713,0.71,0.071
20728,-12.076,-1.47,0.139,-0.708,0.598,0.091
20729,-12.11,-1.427,0.153,-0.699,0.493,0.105
20730,-12.072,-1.374,0.115,-0.686,0.376,0.117
20731,-11.971,-1.302,0.11,-0.661,0.203,0.13
20732,-11.847,-1.25,0.129,-0.639,0.062,0.135
20733,-11.693,-1.202,0.144,-0.612,-0.087,0.137
20734,-11.42,-1.135,0.163,-0.572,-0.29,0.132
20735,-11.19,-1.082,0.177,-0.54,-0.441,0.123
20736,-9.878,-0.838,0.235,-0.391,-1.021,0.028
20737,-9.582,-0.79,0.239,-0.364,-1.1,-0.002
20738,-9.184,-0.742,0.283,-0.332,-1.175,-0.045
20739,-8.882,-0.704,0.287,-0.314,-1.207,-0.08
20740,-8.59,-0.666,0.259,-0.3,-1.214,-0.116
20741,-8.241,-0.627,0.235,-0.286,-1.183,-0.165
20742,-8.006,-0.613,0.225,-0.28,-1.131,-0.2
20743,-7.757,-0.603,0.206,-0.278,-1.029,-0.247
20744,-7.604,-0.603,0.196,-0.279,-0.931,-0.28
20745,-7.494,-0.618,0.182,-0.282,-0.816,-0.312
20746,-7.441,-0.642,0.163,-0.289,-0.643,-0.351
20747,-7.46,-0.67,0.172,-0.295,-0.503,-0.377
20748,-7.542,-0.704,0.168,-0.303,-0.357,-0.4
20749,-7.724,-0.757,0.168,-0.313,-0.16,-0.427
20750,-7.92,-0.8,0.177,-0.321,-0.015,-0.444
20751,-8.246,-0.871,0.182,-0.333,0.169,-0.462
20752,-8.538,-0.924,0.172,-0.342,0.295,-0.47
20753,-8.863,-0.982,0.168,-0.35,0.408,-0.476
20754,-9.333,-1.039,0.187,-0.361,0.535,-0.478
20755,-9.692,-1.087,0.144,-0.369,0.61,-0.476
20756,-10.19,-1.135,0.067,-0.378,0.691,-0.47
20757,-10.568,-1.183,0.024,-0.383,0.732,-0.461
20758,-10.932,-1.216,-0.01,-0.387,0.754,-0.451
20759,-11.411,-1.25,-0.062,-0.39,0.753,-0.433
20760,-11.736,-1.269,-0.101,-0.391,0.73,-0.417
20761,-12.038,-1.274,-0.134,-0.391,0.688,-0.4
20762,-12.383,-1.274,-0.225,-0.389,0.606,-0.374
20763,-12.608,-1.269,-0.254,-0.384,0.528,-0.354
20764,-12.847,-1.259,-0.268,-0.375,0.397,-0.33
20765,-12.977,-1.245,-0.287,-0.365,0.281,-0.314
20766,-13.053,-1.221,-0.292,-0.354,0.153,-0.3
20767,-13.101,-1.178,-0.287,-0.338,-0.032,-0.286
20768,-12.761,-1.02,-0.302,-0.284,-0.654,-0.29
20769,-12.517,-0.958,-0.292,-0.272,-0.824,-0.306
20770,-12.306,-0.919,-0.278,-0.266,-0.938,-0.323
20771,-12.0,-0.857,-0.249,-0.261,-1.069,-0.348
20772,-11.751,-0.809,-0.22,-0.26,-1.148,-0.37
20773,-11.483,-0.766,-0.182,-0.26,-1.213,-0.394
20774,-11.133,-0.718,-0.134,-0.264,-1.274,-0.429
20775,-10.86,-0.68,-0.081,-0.268,-1.3,-0.456
20776,-10.501,-0.637,-0.014,-0.276,-1.312,-0.494
20777,-10.238,-0.608,0.034,-0.282,-1.305,-0.522
20778,-9.984,-0.589,0.077,-0.288,-1.283,-0.551
20779,-9.663,-0.575,0.153,-0.3,-1.235,-0.587
20780,-9.448,-0.56,0.196,-0.309,-1.186,-0.613
20781,-9.194,-0.57,0.225,-0.323,-1.104,-0.645
20782,-9.017,-0.589,0.239,-0.333,-1.031,-0.669
20783,-8.868,-0.603,0.254,-0.345,-0.95,-0.691
20784,-8.71,-0.622,0.292,-0.359,-0.834,-0.716
20785,-8.629,-0.656,0.316,-0.368,-0.743,-0.732
20786,-8.552,-0.694,0.35,-0.381,-0.62,-0.747
20787,-8.528,-0.742,0.359,-0.391,-0.53,-0.753
20788,-8.533,-0.795,0.378,-0.399,-0.443,-0.757
20789,-8.586,-0.886,0.407,-0.408,-0.336,-0.759
20790,-8.648,-0.948,0.436,-0.413,-0.264,-0.759
20791,-8.763,-1.049,0.474,-0.417,-0.183,-0.758
20792,-8.859,-1.116,0.508,-0.417,-0.134,-0.758
20793,-8.973,-1.173,0.551,-0.414,-0.097,-0.757
20794,-9.122,-1.231,0.555,-0.404,-0.064,-0.755
20795,-9.227,-1.264,0.565,-0.392,-0.05,-0.752
20796,-9.634,-1.446,0.594,-0.301,-0.108,-0.707
20797,-9.697,-1.489,0.589,-0.277,-0.141,-0.691
20798,-9.74,-1.532,0.579,-0.253,-0.179,-0.676
20799,-9.783,-1.575,0.599,-0.219,-0.235,-0.654
20800,-9.797,-1.609,0.603,-0.194,-0.279,-0.638
20801,-9.802,-1.623,0.618,-0.16,-0.338,-0.616
20802,-9.787,-1.638,0.622,-0.134,-0.381,-0.599
20803,-9.759,-1.647,0.632,-0.107,-0.423,-0.582
20804,-9.692,-1.657,0.642,-0.072,-0.472,-0.559
20805,-9.629,-1.657,0.656,-0.045,-0.504,-0.542
20806,-9.524,-1.657,0.68,-0.01,-0.539,-0.52
20807,-9.438,-1.652,0.709,0.015,-0.559,-0.504
20808,-9.342,-1.633,0.718,0.04,-0.573,-0.488
20809,-9.218,-1.609,0.728,0.072,-0.584,-0.469
20810,-9.112,-1.585,0.747,0.093,-0.586,-0.456
20811,-9.007,-1.571,0.771,0.113,-0.583,-0.445
20812,-8.878,-1.537,0.776,0.135,-0.573,-0.431
20813,-8.777,-1.508,0.785,0.149,-0.56,-0.421
20814,-8.662,-1.47,0.79,0.164,-0.536,-0.41
20815,-8.59,-1.437,0.795,0.171,-0.514,-0.404
20816,-8.523,-1.403,0.8,0.175,-0.488,-0.397
20817,-8.442,-1.365,0.8,0.176,-0.45,-0.391
20818,-8.384,-1.336,0.795,0.172,-0.418,-0.386
20819,-8.337,-1.307,0.785,0.166,-0.385,-0.384
20820,-8.289,-1.279,0.771,0.153,-0.338,-0.38
20821,-8.26,-1.255,0.761,0.139,-0.302,-0.378
20822,-8.246,-1.221,0.761,0.117,-0.254,-0.375
20823,-8.241,-1.202,0.766,0.098,-0.22,-0.373
20824,-8.241,-1.188,0.761,0.079,-0.188,-0.371
20825,-8.246,-1.173,0.752,0.05,-0.15,-0.367
20826,-8.26,-1.173,0.752,0.029,-0.125,-0.365
20827,-8.279,-1.178,0.747,0.008,-0.105,-0.362
20828,-8.308,-1.183,0.737,-0.021,-0.085,-0.357
20829,-8.322,-1.183,0.733,-0.042,-0.075,-0.353
20830,-8.341,-1.188,0.737,-0.067,-0.069,-0.347
20831,-8.351,-1.197,0.747,-0.084,-0.068,-0.343
20832,-8.361,-1.202,0.742,-0.102,-0.071,-0.337
20833,-8.375,-1.207,0.723,-0.121,-0.08,-0.33
20834,-8.37,-1.216,0.723,-0.133,-0.09,-0.324
20835,-8.365,-1.231,0.709,-0.146,-0.107,-0.315
20836,-8.241,-1.283,0.709,-0.165,-0.175,-0.281
20837,-8.179,-1.288,0.709,-0.163,-0.198,-0.27
20838,-8.121,-1.293,0.709,-0.159,-0.215,-0.261
20839,-8.059,-1.293,0.723,-0.152,-0.232,-0.254
20840,-7.963,-1.283,0.728,-0.14,-0.256,-0.243
20841,-7.887,-1.279,0.733,-0.13,-0.274,-0.235
20842,-7.81,-1.279,0.742,-0.118,-0.29,-0.228
20843,-7.709,-1.274,0.752,-0.101,-0.31,-0.22
20844,-7.638,-1.264,0.747,-0.089,-0.324,-0.216
20845,-7.547,-1.259,0.757,-0.072,-0.338,-0.211
20846,-7.489,-1.264,0.766,-0.06,-0.345,-0.208
20847,-7.427,-1.255,0.771,-0.048,-0.348,-0.207
20848,-7.355,-1.25,0.771,-0.036,-0.346,-0.207
20849,-7.326,-1.25,0.766,-0.029,-0.339,-0.207
20850,-7.293,-1.259,0.752,-0.024,-0.319,-0.209
20851,-7.293,-1.269,0.742,-0.022,-0.297,-0.211
20852,-7.307,-1.269,0.733,-0.022,-0.268,-0.214
20853,-7.35,-1.283,0.733,-0.027,-0.222,-0.218
20854,-7.412,-1.288,0.742,-0.032,-0.181,-0.221
20855,-7.527,-1.298,0.733,-0.042,-0.118,-0.223
20856,-7.628,-1.307,0.733,-0.05,-0.066,-0.225
20857,-7.757,-1.317,0.718,-0.06,-0.012,-0.224
20858,-7.958,-1.346,0.694,-0.074,0.064,-0.222
20859,-8.135,-1.36,0.68,-0.084,0.122,-0.219
20860,-8.337,-1.374,0.646,-0.094,0.18,-0.215
20861,-8.614,-1.398,0.613,-0.108,0.253,-0.207
20862,-8.844,-1.413,0.594,-0.118,0.304,-0.2
20863,-9.151,-1.427,0.546,-0.13,0.364,-0.188
20864,-9.371,-1.432,0.464,-0.138,0.404,-0.177
20865,-9.591,-1.441,0.393,-0.146,0.44,-0.165
20866,-9.898,-1.451,0.34,-0.154,0.474,-0.146
20867,-10.108,-1.446,0.287,-0.159,0.487,-0.131
20868,-10.314,-1.441,0.239,-0.163,0.491,-0.115
20869,-10.563,-1.417,0.182,-0.167,0.479,-0.093
20870,-10.736,-1.403,0.134,-0.17,0.455,-0.075
20871,-10.937,-1.369,0.086,-0.173,0.404,-0.051
20872,-11.339,-1.221,0.038,-0.184,0.106,0.018
20873,-11.353,-1.164,0.053,-0.192,-0.013,0.036
20874,-11.339,-1.116,0.053,-0.198,-0.104,0.047
20875,-11.301,-1.063,0.062,-0.207,-0.196,0.058
20876,-11.205,-0.996,0.12,-0.219,-0.314,0.068
20877,-11.114,-0.943,0.153,-0.229,-0.399,0.072
20878,-10.994,-0.895,0.206,-0.24,-0.48,0.074
20879,-10.803,-0.824,0.273,-0.256,-0.576,0.073
20880,-10.64,-0.776,0.326,-0.268,-0.639,0.069
20881,-10.472,-0.718,0.373,-0.281,-0.692,0.062
20882,-10.242,-0.661,0.445,-0.3,-0.746,0.047
20883,-10.06,-0.627,0.503,-0.314,-0.775,0.033
20884,-9.816,-0.575,0.589,-0.335,-0.794,0.011
20885,-9.644,-0.541,0.637,-0.352,-0.795,-0.009
20886,-9.467,-0.522,0.675,-0.37,-0.782,-0.03
20887,-9.246,-0.498,0.709,-0.395,-0.742,-0.061
20888,-9.103,-0.488,0.742,-0.416,-0.698,-0.085
20889,-8.921,-0.479,0.761,-0.443,-0.618,-0.118
20890,-8.811,-0.484,0.776,-0.464,-0.546,-0.142
20891,-8.724,-0.493,0.785,-0.484,-0.466,-0.166
20892,-8.633,-0.512,0.804,-0.509,-0.349,-0.196
20893,-8.605,-0.532,0.828,-0.524,-0.257,-0.218
20894,-8.614,-0.56,0.828,-0.538,-0.163,-0.239
20895,-8.648,-0.618,0.828,-0.552,-0.04,-0.264
20896,-8.71,-0.666,0.828,-0.559,0.049,-0.281
20897,-8.835,-0.728,0.819,-0.564,0.159,-0.303
20898,-8.954,-0.781,0.809,-0.564,0.233,-0.317
20899,-9.098,-0.838,0.809,-0.561,0.299,-0.329
20900,-9.323,-0.915,0.809,-0.553,0.371,-0.343
20901,-9.5,-0.962,0.79,-0.544,0.414,-0.351
20902,-9.673,-1.015,0.752,-0.533,0.447,-0.355
20903,-9.907,-1.087,0.704,-0.513,0.479,-0.358
20904,-10.084,-1.144,0.694,-0.496,0.491,-0.356
20905,-10.29,-1.207,0.67,-0.471,0.489,-0.348
20906,-10.439,-1.25,0.646,-0.451,0.475,-0.338
20907,-10.578,-1.288,0.642,-0.43,0.452,-0.323
20908,-11.018,-1.47,0.656,-0.321,0.229,-0.213
20909,-11.056,-1.508,0.67,-0.296,0.166,-0.184
20910,-11.08,-1.556,0.704,-0.263,0.079,-0.142
20911,-11.076,-1.59,0.728,-0.239,0.014,-0.111
20912,-11.061,-1.628,0.752,-0.215,-0.047,-0.08
20913,-11.009,-1.666,0.766,-0.183,-0.122,-0.041
20914,-10.961,-1.695,0.79,-0.162,-0.171,-0.014
20915,-10.874,-1.724,0.824,-0.134,-0.224,0.02
20916,-10.803,-1.738,0.857,-0.113,-0.253,0.042
20917,-10.726,-1.743,0.876,-0.095,-0.272,0.062
20918,-10.625,-1.753,0.91,-0.072,-0.281,0.085
20919,-10.539,-1.748,0.924,-0.058,-0.275,0.1
20920,-10.458,-1.743,0.939,-0.044,-0.26,0.112
20921,-10.367,-1.743,0.953,-0.03,-0.226,0.125
20922,-10.3,-1.733,0.958,-0.022,-0.191,0.134
20923,-10.228,-1.719,0.967,-0.014,-0.135,0.144
20924,-10.185,-1.705,0.972,-0.009,-0.086,0.149
20925,-10.151,-1.686,0.967,-0.008,-0.034,0.155
20926,-10.127,-1.652,0.962,-0.008,0.038,0.161
20927,-10.118,-1.628,0.953,-0.011,0.092,0.165
20928,-10.123,-1.595,0.943,-0.015,0.144,0.169
20929,-10.142,-1.551,0.929,-0.024,0.21,0.175
20930,-10.166,-1.528,0.905,-0.033,0.254,0.181
20931,-10.195,-1.48,0.876,-0.047,0.304,0.188
20932,-10.233,-1.446,0.857,-0.058,0.334,0.194
20933,-10.262,-1.403,0.843,-0.072,0.357,0.2
20934,-10.305,-1.35,0.809,-0.091,0.375,0.21
20935,-10.314,-1.317,0.776,-0.107,0.379,0.217
20936,-10.333,-1.283,0.761,-0.123,0.375,0.224
20937,-10.329,-1.245,0.757,-0.145,0.358,0.234
20938,-10.319,-1.211,0.742,-0.163,0.338,0.242
20939,-10.295,-1.178,0.733,-0.18,0.312,0.248
20940,-10.247,-1.144,0.713,-0.202,0.271,0.257
20941,-10.199,-1.13,0.694,-0.218,0.236,0.262
20942,-10.137,-1.116,0.69,-0.234,0.198,0.267
20943,-10.046,-1.101,0.666,-0.252,0.148,0.271
20944,-9.663,-1.111,0.713,-0.294,0.006,0.268
20945,-9.529,-1.13,0.733,-0.299,-0.023,0.262
20946,-9.433,-1.144,0.737,-0.302,-0.038,0.256
20947,-9.333,-1.164,0.752,-0.301,-0.047,0.25
20948,-9.213,-1.192,0.761,-0.296,-0.05,0.239
20949,-9.117,-1.221,0.771,-0.292,-0.045,0.23
20950,-8.988,-1.25,0.79,-0.282,-0.03,0.217
20951,-8.906,-1.269,0.795,-0.272,-0.013,0.207
20952,-8.839,-1.293,0.819,-0.262,0.009,0.196
20953,-8.763,-1.317,0.833,-0.245,0.042,0.183
20954,-8.715,-1.336,0.838,-0.231,0.071,0.174
20955,-8.677,-1.35,0.848,-0.215,0.101,0.165
20956,-8.643,-1.365,0.843,-0.194,0.142,0.155
20957,-8.633,-1.369,0.843,-0.177,0.173,0.15
20958,-8.629,-1.374,0.843,-0.161,0.203,0.146
20959,-8.648,-1.369,0.833,-0.138,0.239,0.143
20960,-8.667,-1.355,0.819,-0.122,0.264,0.143
20961,-8.701,-1.355,0.795,-0.101,0.293,0.145
20962,-8.739,-1.36,0.776,-0.087,0.31,0.149
20963,-8.768,-1.355,0.761,-0.073,0.324,0.153
20964,-8.815,-1.341,0.757,-0.056,0.336,0.159
20965,-8.849,-1.336,0.737,-0.045,0.339,0.164
20966,-8.882,-1.326,0.718,-0.035,0.337,0.169
20967,-8.921,-1.312,0.699,-0.023,0.328,0.175
20968,-8.945,-1.302,0.685,-0.014,0.316,0.178
20969,-8.964,-1.283,0.68,-0.006,0.298,0.182
20970,-8.973,-1.264,0.68,0.002,0.269,0.185
20971,-8.978,-1.25,0.68,0.009,0.243,0.186
20972,-8.973,-1.245,0.675,0.013,0.215,0.186
20973,-8.969,-1.231,0.666,0.017,0.175,0.185
20974,-8.964,-1.211,0.656,0.02,0.145,0.183
20975,-8.95,-1.202,0.656,0.02,0.116,0.179
20976,-8.926,-1.183,0.637,0.017,0.081,0.174
20977,-8.892,-1.164,0.637,0.014,0.057,0.17
20978,-8.859,-1.154,0.642,0.01,0.037,0.164
20979,-8.815,-1.144,0.646,0.002,0.016,0.156
20980,-8.796,-1.13,0.666,-0.007,0.004,0.151
20981,-8.753,-1.111,0.67,-0.015,-0.004,0.145
20982,-8.705,-1.097,0.69,-0.027,-0.008,0.137
20983,-8.667,-1.087,0.704,-0.037,-0.007,0.13
20984,-8.624,-1.077,0.723,-0.051,-0.002,0.122
20985,-8.59,-1.073,0.728,-0.062,0.005,0.117
20986,-8.562,-1.073,0.742,-0.072,0.015,0.11
20987,-8.509,-1.068,0.766,-0.085,0.029,0.102
20988,-8.475,-1.068,0.781,-0.095,0.041,0.095
20989,-8.447,-1.073,0.795,-0.105,0.052,0.088
20990,-8.418,-1.087,0.819,-0.117,0.069,0.078
20991,-8.394,-1.097,0.833,-0.126,0.081,0.07
20992,-8.38,-1.106,0.862,-0.135,0.093,0.062
20993,-8.351,-1.12,0.881,-0.145,0.108,0.051
20994,-8.337,-1.125,0.895,-0.153,0.119,0.043
20995,-8.322,-1.135,0.905,-0.16,0.129,0.035
20996,-8.317,-1.154,0.948,-0.169,0.14,0.025
20997,-8.313,-1.168,0.962,-0.173,0.148,0.017
20998,-8.289,-1.197,0.986,-0.179,0.156,0.01
20999,-8.284,-1.221,1.006,-0.182,0.162,0.005
21000,-8.274,-1.245,1.02,-0.183,0.166,-0.0
21001,-8.25,-1.279,1.044,-0.181,0.171,-0.005
21002,-8.226,-1.312,1.053,-0.179,0.174,-0.008
21003,-8.207,-1.346,1.073,-0.174,0.177,-0.011
21004,-8.193,-1.389,1.087,-0.165,0.181,-0.013
21005,-8.169,-1.422,1.097,-0.155,0.186,-0.015
21006,-8.15,-1.451,1.111,-0.145,0.191,-0.016
21007,-8.126,-1.489,1.135,-0.127,0.2,-0.016
21008,-8.107,-1.528,1.135,-0.112,0.209,-0.016
21009,-8.083,-1.561,1.149,-0.089,0.222,-0.014
21010,-8.064,-1.585,1.159,-0.069,0.232,-0.011
21011,-8.001,-1.709,1.135,0.041,0.282,0.007
21012,-7.997,-1.743,1.12,0.066,0.295,0.011
21013,-8.006,-1.772,1.092,0.091,0.309,0.015
21014,-8.049,-1.815,1.049,0.124,0.331,0.02
21015,-8.088,-1.848,1.025,0.146,0.352,0.024
21016,-8.14,-1.872,0.991,0.167,0.376,0.028
21017,-8.241,-1.896,0.958,0.193,0.413,0.034
21018,-8.327,-1.906,0.919,0.209,0.444,0.04
21019,-8.428,-1.915,0.876,0.224,0.478,0.046
21020,-8.562,-1.935,0.819,0.242,0.526,0.057
21021,-8.677,-1.939,0.771,0.253,0.563,0.066
21022,-8.796,-1.944,0.757,0.263,0.599,0.077
21023,-8.959,-1.954,0.723,0.274,0.644,0.093
21024,-9.088,-1.949,0.69,0.283,0.676,0.106
21025,-9.227,-1.949,0.67,0.29,0.705,0.12
21026,-9.4,-1.954,0.637,0.299,0.737,0.138
21027,-9.529,-1.958,0.618,0.305,0.754,0.153
21028,-9.653,-1.949,0.594,0.312,0.765,0.168
21029,-9.821,-1.925,0.565,0.318,0.769,0.188
21030,-9.926,-1.911,0.551,0.323,0.763,0.202
21031,-10.017,-1.896,0.536,0.327,0.749,0.215
21032,-10.127,-1.872,0.517,0.332,0.718,0.232
21033,-10.199,-1.844,0.512,0.335,0.687,0.244
21034,-10.262,-1.824,0.508,0.337,0.648,0.255
21035,-10.285,-1.786,0.498,0.34,0.587,0.267
21036,-10.281,-1.762,0.498,0.342,0.536,0.273
21037,-10.262,-1.738,0.493,0.344,0.481,0.279
21038,-10.209,-1.705,0.488,0.348,0.402,0.284
21039,-10.147,-1.681,0.498,0.351,0.341,0.284
21040,-10.06,-1.657,0.498,0.353,0.281,0.283
21041,-9.926,-1.614,0.508,0.358,0.203,0.279
21042,-9.807,-1.585,0.512,0.363,0.149,0.273
21043,-9.687,-1.561,0.517,0.368,0.099,0.264
21044,-9.51,-1.542,0.517,0.374,0.042,0.251
21045,-9.38,-1.523,0.517,0.378,0.008,0.24
21046,-9.246,-1.508,0.512,0.382,-0.019,0.226
21047,-9.06,-1.484,0.493,0.386,-0.04,0.205
21048,-8.93,-1.475,0.479,0.387,-0.046,0.189
21049,-8.763,-1.46,0.455,0.388,-0.039,0.165
21050,-8.657,-1.451,0.421,0.388,-0.023,0.147
21051,-8.566,-1.451,0.393,0.386,0.002,0.128
21052,-8.471,-1.451,0.34,0.38,0.046,0.103
21053,-8.423,-1.446,0.306,0.374,0.086,0.086
21054,-8.394,-1.446,0.283,0.366,0.133,0.067
21055,-8.394,-1.456,0.249,0.353,0.2,0.046
21056,-8.423,-1.465,0.215,0.341,0.252,0.032
